@cat01,@cat02,@cat03,@area,@time,@unit,$
004,002,01048,00000,1701,女性＝100,103.2
004,002,01048,00000,1801,女性＝100,103.5
004,002,01048,00000,1901,女性＝100,103.4
004,002,01049,00000,1301,女性＝100,102.8
004,002,01049,00000,1701,女性＝100,103.4
004,002,01049,00000,1801,女性＝100,103.2
004,002,01049,00000,1901,女性＝100,103.4
004,002,01050,00000,1301,女性＝100,103.2
004,002,01050,00000,1701,女性＝100,102.7
004,002,01050,00000,1801,女性＝100,103.3
004,002,01050,00000,1901,女性＝100,103.2
004,002,01051,00000,1301,女性＝100,102.8
004,002,01051,00000,1701,女性＝100,103.1
004,002,01051,00000,1801,女性＝100,102.7
004,002,01051,00000,1901,女性＝100,103.3
004,002,01052,00000,1301,女性＝100,102.6
004,002,01052,00000,1701,女性＝100,102.7
004,002,01052,00000,1801,女性＝100,103.0
004,002,01052,00000,1901,女性＝100,102.6
004,002,01053,00000,1301,女性＝100,102.2
004,002,01053,00000,1701,女性＝100,102.5
004,002,01053,00000,1801,女性＝100,102.7
004,002,01053,00000,1901,女性＝100,103.0
004,002,01054,00000,1301,女性＝100,102.0
004,002,01054,00000,1701,女性＝100,102.1
004,002,01054,00000,1801,女性＝100,102.5
004,002,01054,00000,1901,女性＝100,102.6
004,002,01055,00000,1301,女性＝100,101.6
004,002,01055,00000,1701,女性＝100,101.9
004,002,01055,00000,1801,女性＝100,102.0
004,002,01055,00000,1901,女性＝100,102.4
004,002,01056,00000,1301,女性＝100,100.8
004,002,01056,00000,1701,女性＝100,101.5
004,002,01056,00000,1801,女性＝100,101.8
004,002,01056,00000,1901,女性＝100,101.9
004,002,01057,00000,1301,女性＝100,100.8
004,002,01057,00000,1701,女性＝100,100.6
004,002,01057,00000,1801,女性＝100,101.3
004,002,01057,00000,1901,女性＝100,101.7
004,002,01058,00000,1301,女性＝100,100.6
004,002,01058,00000,1701,女性＝100,100.6
004,002,01058,00000,1801,女性＝100,100.5
004,002,01058,00000,1901,女性＝100,101.1
004,002,01059,00000,1301,女性＝100,100.3
004,002,01059,00000,1701,女性＝100,100.3
004,002,01059,00000,1801,女性＝100,100.4
004,002,01059,00000,1901,女性＝100,100.3
004,002,01060,00000,1301,女性＝100,99.9
004,002,01060,00000,1701,女性＝100,100.1
004,002,01060,00000,1801,女性＝100,100.1
004,002,01060,00000,1901,女性＝100,100.2
004,002,01061,00000,1301,女性＝100,99.5
004,002,01061,00000,1701,女性＝100,99.6
004,002,01061,00000,1801,女性＝100,99.9
004,002,01061,00000,1901,女性＝100,99.9
004,002,01062,00000,1301,女性＝100,98.6
004,002,01062,00000,1701,女性＝100,99.1
004,002,01062,00000,1801,女性＝100,99.3
004,002,01062,00000,1901,女性＝100,99.5
004,002,01063,00000,1301,女性＝100,98.3
004,002,01063,00000,1701,女性＝100,98.2
004,002,01063,00000,1801,女性＝100,98.8
004,002,01063,00000,1901,女性＝100,98.9
004,002,01064,00000,1301,女性＝100,97.4
004,002,01064,00000,1701,女性＝100,97.9
004,002,01064,00000,1801,女性＝100,97.8
004,002,01064,00000,1901,女性＝100,98.3
004,002,01065,00000,1301,女性＝100,97.0
004,002,01065,00000,1701,女性＝100,97.0
004,002,01065,00000,1801,女性＝100,97.4
004,002,01065,00000,1901,女性＝100,97.3
004,002,01066,00000,1301,女性＝100,96.4
004,002,01066,00000,1701,女性＝100,96.5
004,002,01066,00000,1801,女性＝100,96.4
004,002,01066,00000,1901,女性＝100,96.9
004,002,01067,00000,1301,女性＝100,96.0
004,002,01067,00000,1701,女性＝100,95.8
004,002,01067,00000,1801,女性＝100,95.9
004,002,01067,00000,1901,女性＝100,95.9
004,002,01068,00000,1301,女性＝100,95.0
004,002,01068,00000,1701,女性＝100,95.3
004,002,01068,00000,1801,女性＝100,95.1
004,002,01068,00000,1901,女性＝100,95.2
004,002,01069,00000,1301,女性＝100,93.7
004,002,01069,00000,1701,女性＝100,94.3
004,002,01069,00000,1801,女性＝100,94.6
004,002,01069,00000,1901,女性＝100,94.4
004,002,01070,00000,1301,女性＝100,92.8
004,002,01070,00000,1701,女性＝100,92.9
004,002,01070,00000,1801,女性＝100,93.4
004,002,01070,00000,1901,女性＝100,93.7
004,002,01071,00000,1301,女性＝100,91.9
004,002,01071,00000,1701,女性＝100,91.9
004,002,01071,00000,1801,女性＝100,91.9
004,002,01071,00000,1901,女性＝100,92.5
004,002,01072,00000,1301,女性＝100,90.4
004,002,01072,00000,1701,女性＝100,91.0
004,002,01072,00000,1801,女性＝100,90.9
004,002,01072,00000,1901,女性＝100,91.0
004,002,01073,00000,1301,女性＝100,89.5
004,002,01073,00000,1701,女性＝100,89.3
004,002,01073,00000,1801,女性＝100,89.9
004,002,01073,00000,1901,女性＝100,89.8
004,002,01074,00000,1301,女性＝100,88.2
004,002,01074,00000,1701,女性＝100,88.4
004,002,01074,00000,1801,女性＝100,88.1
004,002,01074,00000,1901,女性＝100,88.7
004,002,01075,00000,1301,女性＝100,87.3
004,002,01075,00000,1701,女性＝100,86.9
004,002,01075,00000,1801,女性＝100,87.1
004,002,01075,00000,1901,女性＝100,86.8
004,002,01076,00000,1301,女性＝100,84.6
004,002,01076,00000,1701,女性＝100,85.9
004,002,01076,00000,1801,女性＝100,85.6
004,002,01076,00000,1901,女性＝100,85.7
004,002,01077,00000,1301,女性＝100,81.9
004,002,01077,00000,1701,女性＝100,83.1
004,002,01077,00000,1801,女性＝100,84.5
004,002,01077,00000,1901,女性＝100,84.1
004,002,01078,00000,1301,女性＝100,80.2
004,002,01078,00000,1701,女性＝100,80.4
004,002,01078,00000,1801,女性＝100,81.6
004,002,01078,00000,1901,女性＝100,82.9
004,002,01079,00000,1301,女性＝100,78.9
004,002,01079,00000,1701,女性＝100,78.6
004,002,01079,00000,1801,女性＝100,78.8
004,002,01079,00000,1901,女性＝100,79.9
004,002,01080,00000,1301,女性＝100,77.3
004,002,01080,00000,1701,女性＝100,77.2
004,002,01080,00000,1801,女性＝100,76.8
004,002,01080,00000,1901,女性＝100,76.9
004,002,01081,00000,1301,女性＝100,75.7
004,002,01081,00000,1701,女性＝100,75.5
004,002,01081,00000,1801,女性＝100,75.3
004,002,01081,00000,1901,女性＝100,74.9
004,002,01082,00000,1301,女性＝100,73.3
004,002,01082,00000,1701,女性＝100,73.7
004,002,01082,00000,1801,女性＝100,73.5
004,002,01082,00000,1901,女性＝100,73.3
004,002,01083,00000,1301,女性＝100,71.1
004,002,01083,00000,1701,女性＝100,71.3
004,002,01083,00000,1801,女性＝100,71.6
004,002,01083,00000,1901,女性＝100,71.3
004,002,01084,00000,1301,女性＝100,68.1
004,002,01084,00000,1701,女性＝100,68.9
004,002,01084,00000,1801,女性＝100,69.0
004,002,01084,00000,1901,女性＝100,69.3
004,002,01085,00000,1301,女性＝100,65.5
004,002,01085,00000,1701,女性＝100,65.8
004,002,01085,00000,1801,女性＝100,66.6
004,002,01085,00000,1901,女性＝100,66.6
004,002,01086,00000,1301,女性＝100,62.6
004,002,01086,00000,1701,女性＝100,63.0
004,002,01086,00000,1801,女性＝100,63.3
004,002,01086,00000,1901,女性＝100,64.0
004,002,01087,00000,1301,女性＝100,58.8
004,002,01087,00000,1701,女性＝100,60.0
004,002,01087,00000,1801,女性＝100,60.4
004,002,01087,00000,1901,女性＝100,60.6
004,002,01088,00000,1301,女性＝100,55.3
004,002,01088,00000,1701,女性＝100,56.0
004,002,01088,00000,1801,女性＝100,57.3
004,002,01088,00000,1901,女性＝100,57.6
004,002,01089,00000,1301,女性＝100,51.4
004,002,01089,00000,1701,女性＝100,52.4
004,002,01089,00000,1801,女性＝100,53.2
004,002,01089,00000,1901,女性＝100,54.4
004,002,01090,00000,1301,女性＝100,48.1
004,002,01090,00000,1701,女性＝100,48.5
004,002,01090,00000,1801,女性＝100,49.4
004,002,01090,00000,1901,女性＝100,50.3
004,002,01091,00000,1301,女性＝100,44.1
004,002,01091,00000,1701,女性＝100,45.3
004,002,01091,00000,1801,女性＝100,45.7
004,002,01091,00000,1901,女性＝100,46.4
004,002,01092,00000,1301,女性＝100,40.7
004,002,01092,00000,1701,女性＝100,41.3
004,002,01092,00000,1801,女性＝100,42.4
004,002,01092,00000,1901,女性＝100,42.7
004,002,01093,00000,1301,女性＝100,37.3
004,002,01093,00000,1701,女性＝100,38.0
004,002,01093,00000,1801,女性＝100,38.5
004,002,01093,00000,1901,女性＝100,39.5
004,002,01094,00000,1301,女性＝100,34.1
004,002,01094,00000,1701,女性＝100,34.7
004,002,01094,00000,1801,女性＝100,35.2
004,002,01094,00000,1901,女性＝100,35.8
004,002,01095,00000,1301,女性＝100,31.5
004,002,01095,00000,1701,女性＝100,31.4
004,002,01095,00000,1801,女性＝100,32.0
004,002,01095,00000,1901,女性＝100,32.6
004,002,01096,00000,1301,女性＝100,28.5
004,002,01096,00000,1701,女性＝100,28.9
004,002,01096,00000,1801,女性＝100,28.8
004,002,01096,00000,1901,女性＝100,29.7
004,002,01097,00000,1301,女性＝100,25.1
004,002,01097,00000,1701,女性＝100,26.1
004,002,01097,00000,1801,女性＝100,26.4
004,002,01097,00000,1901,女性＝100,26.7
004,002,01098,00000,1301,女性＝100,22.3
004,002,01098,00000,1701,女性＝100,22.9
004,002,01098,00000,1801,女性＝100,23.7
004,002,01098,00000,1901,女性＝100,24.1
004,002,01099,00000,1301,女性＝100,18.7
004,002,01099,00000,1701,女性＝100,20.0
004,002,01099,00000,1801,女性＝100,20.4
004,002,01099,00000,1901,女性＝100,21.6
004,002,01100,00000,1301,女性＝100,16.5
004,002,01100,00000,1701,女性＝100,16.7
004,002,01100,00000,1801,女性＝100,17.8
004,002,01100,00000,1901,女性＝100,18.4
004,002,01101,00000,1301,女性＝100,13.7
004,002,01101,00000,1701,女性＝100,13.6
004,002,01101,00000,1801,女性＝100,13.8
004,002,01101,00000,1901,女性＝100,14.1
